"subject","bade_condition","prompt_type","scenario_trial","response_mean","rt_mean","D","N","P","stai_score","MSS","skipped"
"qkg6m6y","positive","true_",1,2.33333333333333,3.45508333333333,0,0,0,29,0,1
"qkg6m6y","positive","lure",2,1.79166666666667,3.11225,0,0,0,29,0,1
"qkg6m6y","positive","lure",3,1.59090909090909,5.70813636363636,0,0,0,29,0,1
"qkg6m6y","positive","lure",1,2.08333333333333,6.5645,0,0,0,29,0,1
"quadb1b","negative","absurd",1,1.16666666666667,12.0670833333333,3,4,1,72,8,24
"quadb1b","negative","true_",1,2.16666666666667,3.87075,3,4,1,72,8,24
"quadb1b","negative","lure",1,2.16666666666667,2.986625,3,4,1,72,8,24
"quadb1b","positive","true_",1,2.5,3.91733333333333,3,4,1,72,8,24
"quadb1b","positive","absurd",1,0.333333333333333,6.5485,3,4,1,72,8,24
"quadb1b","positive","lure",1,2.33333333333333,2.94791666666667,3,4,1,72,8,24
"qx5v8df","negative","true_",3,4.66666666666667,2.2675,7,9,12,50,28,12
"qx5v8df","negative","absurd",2,4,2.16716666666667,7,9,12,50,28,12
"qx5v8df","negative","absurd",3,4.33333333333333,1.83633333333333,7,9,12,50,28,12
"qx5v8df","negative","absurd",1,4.5,3.32791666666667,7,9,12,50,28,12
"qx5v8df","negative","lure",2,3.91666666666667,2.7145,7,9,12,50,28,12
"qx5v8df","negative","lure",3,4.16666666666667,2.51375,7,9,12,50,28,12
"qx5v8df","negative","true_",2,4,3.73683333333333,7,9,12,50,28,12
"qx5v8df","negative","lure",1,4.29166666666667,2.63654166666667,7,9,12,50,28,12
"qx5v8df","negative","true_",1,3.83333333333333,2.24208333333333,7,9,12,50,28,12
"qx5v8df","positive","lure",1,3.79166666666667,2.93675,7,9,12,50,28,14
"qx5v8df","positive","absurd",3,4.2,2.2964,7,9,12,50,28,14
"qx5v8df","positive","lure",2,3,2.4599,7,9,12,50,28,14
"qx5v8df","positive","true_",1,3.5,1.90133333333333,7,9,12,50,28,14
"qx5v8df","positive","absurd",1,3.75,2.445,7,9,12,50,28,14
"qx5v8df","positive","lure",3,3.5,2.3019,7,9,12,50,28,14
"qx5v8df","positive","true_",3,3.2,6.4274,7,9,12,50,28,14
"qx5v8df","positive","absurd",2,2.8,1.907,7,9,12,50,28,14
"qx5v8df","positive","true_",2,3.2,2.6432,7,9,12,50,28,14
"qzjvjx8","negative","true_",2,5,2.793,0,1,4,42,5,20
"qzjvjx8","negative","absurd",1,0.5,6.30775,0,1,4,42,5,20
"qzjvjx8","negative","lure",2,0,4.593,0,1,4,42,5,20
"qzjvjx8","negative","true_",1,2.16666666666667,3.59183333333333,0,1,4,42,5,20
"qzjvjx8","negative","absurd",2,0.25,2.97775,0,1,4,42,5,20
"qzjvjx8","negative","lure",1,2.29166666666667,3.91783333333333,0,1,4,42,5,20
"qzjvjx8","positive","absurd",1,0.0833333333333333,5.35241666666667,0,1,4,42,5,20
"qzjvjx8","positive","absurd",2,0,2.19925,0,1,4,42,5,20
"qzjvjx8","positive","lure",2,1.5,3.9025,0,1,4,42,5,20
"qzjvjx8","positive","true_",1,3.16666666666667,3.23225,0,1,4,42,5,20
"qzjvjx8","positive","lure",1,2.08333333333333,3.40854166666667,0,1,4,42,5,20
"qzjvjx8","positive","true_",2,3,2.49925,0,1,4,42,5,20
"r2sobm8","negative","true_",1,4,3.22416666666667,8,8,10,53,26,24
"r2sobm8","negative","lure",1,4.08333333333333,3.60125,8,8,10,53,26,24
"r2sobm8","negative","absurd",1,3.83333333333333,4.00783333333333,8,8,10,53,26,24
"r2sobm8","positive","absurd",1,3.75,7.60633333333333,8,8,10,53,26,24
"r2sobm8","positive","true_",1,4.25,3.89733333333333,8,8,10,53,26,24
"r2sobm8","positive","lure",1,3.91666666666667,16.9689166666667,8,8,10,53,26,24
"rhp2ghg","negative","absurd",1,1.16666666666667,7.165,0,0,0,21,0,24
"rhp2ghg","negative","lure",1,3.58333333333333,3.660125,0,0,0,21,0,24
"rhp2ghg","negative","true_",1,2.83333333333333,3.6845,0,0,0,21,0,24
"rhp2ghg","positive","lure",1,2.83333333333333,3.22966666666667,0,0,0,21,0,24
"rhp2ghg","positive","absurd",1,1.25,5.54825,0,0,0,21,0,24
"rhp2ghg","positive","true_",1,3.75,3.14241666666667,0,0,0,21,0,24
"rvp0jbp","negative","lure",1,2.83333333333333,6.79183333333333,6,3,2,60,11,24
"rvp0jbp","negative","absurd",1,0.5,5.18708333333333,6,3,2,60,11,24
"rvp0jbp","negative","true_",1,1.5,5.26958333333333,6,3,2,60,11,24
"rvp0jbp","positive","lure",1,2.66666666666667,8.15791666666667,6,3,2,60,11,24
"rvp0jbp","positive","true_",1,3,5.40858333333333,6,3,2,60,11,24
"rvp0jbp","positive","absurd",1,0.166666666666667,4.63816666666667,6,3,2,60,11,24
"rywlq5e","negative","true_",1,3.83333333333333,3.39341666666667,6,7,12,52,25,24
"rywlq5e","negative","lure",1,4.33333333333333,4.3545,6,7,12,52,25,24
"rywlq5e","negative","absurd",1,4.41666666666667,4.83283333333333,6,7,12,52,25,24
"rywlq5e","positive","absurd",2,5,4.153,6,7,12,52,25,23
"rywlq5e","positive","lure",1,4.29166666666667,14.5530833333333,6,7,12,52,25,23
"rywlq5e","positive","absurd",1,3.83333333333333,6.3035,6,7,12,52,25,23
"rywlq5e","positive","true_",1,4.5,3.93041666666667,6,7,12,52,25,23
"rywlq5e","positive","true_",2,5,5.722,6,7,12,52,25,23
"rywlq5e","positive","lure",2,3,6.602,6,7,12,52,25,23
"s596wn3","negative","absurd",1,4.08333333333333,66.7519166666667,10,5,9,51,24,24
"s596wn3","negative","true_",1,3.91666666666667,4.61908333333333,10,5,9,51,24,24
"s596wn3","negative","lure",1,4.16666666666667,3.18233333333333,10,5,9,51,24,24
"s596wn3","positive","lure",1,3.83333333333333,3.30345833333333,10,5,9,51,24,24
"s596wn3","positive","absurd",1,4.25,3.60383333333333,10,5,9,51,24,24
"s596wn3","positive","true_",1,4.33333333333333,3.02525,10,5,9,51,24,24
"s9w9e92","negative","absurd",3,3.90909090909091,2.71690909090909,10,8,11,53,29,1
"s9w9e92","negative","lure",1,4,2.53829166666667,10,8,11,53,29,1
"s9w9e92","negative","lure",3,3.77272727272727,6.41354545454545,10,8,11,53,29,1
"s9w9e92","negative","absurd",2,3.91666666666667,3.57891666666667,10,8,11,53,29,1
"s9w9e92","negative","absurd",1,4.08333333333333,2.48466666666667,10,8,11,53,29,1
"s9w9e92","negative","true_",1,3.83333333333333,2.761,10,8,11,53,29,1
"s9w9e92","negative","lure",2,4,6.52308333333333,10,8,11,53,29,1
"s9w9e92","negative","true_",3,4,2.09409090909091,10,8,11,53,29,1
"s9w9e92","negative","true_",2,3.83333333333333,8.12908333333333,10,8,11,53,29,1
"s9w9e92","positive","lure",3,4.05,3.2578,10,8,11,53,29,3
"s9w9e92","positive","true_",1,4.08333333333333,2.48616666666667,10,8,11,53,29,3
"s9w9e92","positive","true_",3,4.2,3.0117,10,8,11,53,29,3
"s9w9e92","positive","absurd",2,3.90909090909091,2.04890909090909,10,8,11,53,29,3
"s9w9e92","positive","lure",1,4.125,1.9785,10,8,11,53,29,3
"s9w9e92","positive","true_",2,3.90909090909091,3.56236363636364,10,8,11,53,29,3
"s9w9e92","positive","absurd",1,4.33333333333333,7.72991666666667,10,8,11,53,29,3
"s9w9e92","positive","lure",2,4.04545454545455,2.12359090909091,10,8,11,53,29,3
"s9w9e92","positive","absurd",3,4.2,7.9069,10,8,11,53,29,3
"sdloo9j","negative","true_",1,3.33333333333333,2.55925,0,4,0,52,4,22
"sdloo9j","negative","absurd",2,3.5,4.262,0,4,0,52,4,22
"sdloo9j","negative","lure",1,3.54166666666667,3.79029166666667,0,4,0,52,4,22
"sdloo9j","negative","absurd",1,3.25,2.65816666666667,0,4,0,52,4,22
"sdloo9j","negative","lure",2,3.5,2.41275,0,4,0,52,4,22
"sdloo9j","negative","true_",2,3.5,2.79,0,4,0,52,4,22
"sdloo9j","positive","true_",3,4.5,2.0115,0,4,0,52,4,20
"sdloo9j","positive","lure",1,3.5,5.429,0,4,0,52,4,20
"sdloo9j","positive","true_",1,3.33333333333333,4.54308333333333,0,4,0,52,4,20
"sdloo9j","positive","true_",2,4,3.246,0,4,0,52,4,20
"sdloo9j","positive","absurd",1,3.5,20.1264166666667,0,4,0,52,4,20
"sdloo9j","positive","absurd",2,4.5,5.5725,0,4,0,52,4,20
"sdloo9j","positive","lure",3,5,2.4205,0,4,0,52,4,20
"sdloo9j","positive","lure",2,5,6.8925,0,4,0,52,4,20
"sdloo9j","positive","absurd",3,4.5,2.991,0,4,0,52,4,20
"sygbs67","negative","absurd",2,4.14285714285714,2.08242857142857,6,9,4,53,19,12
"sygbs67","negative","absurd",3,4,0.7604,6,9,4,53,19,12
"sygbs67","negative","true_",3,4,0.8428,6,9,4,53,19,12
"sygbs67","negative","lure",1,4,0.892291666666667,6,9,4,53,19,12
"sygbs67","negative","lure",2,4,0.614928571428571,6,9,4,53,19,12
"sygbs67","negative","absurd",1,4.33333333333333,2.71641666666667,6,9,4,53,19,12
"sygbs67","negative","true_",2,4,0.613285714285714,6,9,4,53,19,12
"sygbs67","negative","lure",3,4.1,2.8189,6,9,4,53,19,12
"sygbs67","negative","true_",1,4.08333333333333,0.961,6,9,4,53,19,12
"sygbs67","positive","absurd",1,4.16666666666667,3.28641666666667,6,9,4,53,19,16
"sygbs67","positive","absurd",2,4.4,2.132,6,9,4,53,19,16
"sygbs67","positive","true_",3,4,0.664,6,9,4,53,19,16
"sygbs67","positive","lure",2,4,0.7237,6,9,4,53,19,16
"sygbs67","positive","absurd",3,4,0.703666666666667,6,9,4,53,19,16
"sygbs67","positive","lure",1,4.08333333333333,0.888916666666667,6,9,4,53,19,16
"sygbs67","positive","true_",2,4,0.6078,6,9,4,53,19,16
"sygbs67","positive","lure",3,4.5,4.75116666666667,6,9,4,53,19,16
"sygbs67","positive","true_",1,4,1.85541666666667,6,9,4,53,19,16
"t01fnjk","negative","lure",2,3.58333333333333,4.79591666666667,4,4,9,46.25,17,17
"t01fnjk","negative","lure",1,3.29166666666667,10.2438333333333,4,4,9,46.25,17,17
"t01fnjk","negative","absurd",2,2,5.3075,4,4,9,46.25,17,17
"t01fnjk","negative","lure",3,1,6.9935,4,4,9,46.25,17,17
"t01fnjk","negative","true_",1,3.25,5.28191666666667,4,4,9,46.25,17,17
"t01fnjk","negative","absurd",3,1,9.256,4,4,9,46.25,17,17
"t01fnjk","negative","true_",2,3.16666666666667,4.31966666666667,4,4,9,46.25,17,17
"t01fnjk","negative","true_",3,6,6.688,4,4,9,46.25,17,17
"t01fnjk","negative","absurd",1,2.25,6.02016666666667,4,4,9,46.25,17,17
"t01fnjk","positive","absurd",2,2.8,5.2662,4,4,9,46.25,17,19
"t01fnjk","positive","absurd",1,2.58333333333333,6.07991666666667,4,4,9,46.25,17,19
"t01fnjk","positive","lure",1,3.875,8.50408333333333,4,4,9,46.25,17,19
"t01fnjk","positive","lure",2,3.9,9.2014,4,4,9,46.25,17,19
"t01fnjk","positive","true_",2,3.2,4.4928,4,4,9,46.25,17,19
"t01fnjk","positive","true_",1,3.41666666666667,5.29058333333333,4,4,9,46.25,17,19
"t30ctu1","negative","lure",2,1.55555555555556,2.78511111111111,0,0,0,46.6666666666667,0,14
"t30ctu1","negative","lure",1,3.75,6.17016666666667,0,0,0,46.6666666666667,0,14
"t30ctu1","negative","lure",3,1.5,4.015,0,0,0,46.6666666666667,0,14
"t30ctu1","negative","true_",1,3.33333333333333,3.27466666666667,0,0,0,46.6666666666667,0,14
"t30ctu1","negative","true_",2,5.22222222222222,3.19966666666667,0,0,0,46.6666666666667,0,14
"t30ctu1","negative","absurd",1,0.0833333333333333,4.08741666666667,0,0,0,46.6666666666667,0,14
"t30ctu1","negative","true_",3,5,5.759,0,0,0,46.6666666666667,0,14
"t30ctu1","negative","absurd",3,0,2.417,0,0,0,46.6666666666667,0,14
"t30ctu1","negative","absurd",2,0.111111111111111,5.30255555555556,0,0,0,46.6666666666667,0,14
"t30ctu1","positive","true_",3,4,5.522,0,0,0,46.6666666666667,0,17
"t30ctu1","positive","true_",1,4.66666666666667,4.553,0,0,0,46.6666666666667,0,17
"t30ctu1","positive","true_",2,4.5,6.46666666666667,0,0,0,46.6666666666667,0,17
"t30ctu1","positive","absurd",1,0.25,4.01233333333333,0,0,0,46.6666666666667,0,17
"t30ctu1","positive","lure",3,2,2.5525,0,0,0,46.6666666666667,0,17
"t30ctu1","positive","lure",2,2,3.15408333333333,0,0,0,46.6666666666667,0,17
"t30ctu1","positive","absurd",2,0.166666666666667,6.075,0,0,0,46.6666666666667,0,17
"t30ctu1","positive","absurd",3,0,2.81,0,0,0,46.6666666666667,0,17
"t30ctu1","positive","lure",1,3.66666666666667,9.72975,0,0,0,46.6666666666667,0,17
"t3cjg0z","negative","absurd",1,0,4.135,0,3,3,34,6,0
"t3cjg0z","negative","true_",2,2.66666666666667,6.58758333333333,0,3,3,34,6,0
"t3cjg0z","negative","true_",3,3.58333333333333,3.23891666666667,0,3,3,34,6,0
"t3cjg0z","negative","true_",1,1.91666666666667,3.433,0,3,3,34,6,0
"t3cjg0z","negative","lure",1,2.08333333333333,5.16716666666667,0,3,3,34,6,0
"t3cjg0z","negative","absurd",2,0,2.88833333333333,0,3,3,34,6,0
"t3cjg0z","negative","absurd",3,0,5.22458333333333,0,3,3,34,6,0
"t3cjg0z","negative","lure",3,0.75,3.35095833333333,0,3,3,34,6,0
"t3cjg0z","negative","lure",2,1.5,3.54183333333333,0,3,3,34,6,0
"t3cjg0z","positive","absurd",3,0.1,6.7981,0,3,3,34,6,2
"t3cjg0z","positive","lure",1,2.04166666666667,5.29558333333333,0,3,3,34,6,2
"t3cjg0z","positive","lure",2,1.58333333333333,3.16625,0,3,3,34,6,2
"t3cjg0z","positive","lure",3,1.3,3.4045,0,3,3,34,6,2
"t3cjg0z","positive","absurd",2,0,2.82158333333333,0,3,3,34,6,2
"t3cjg0z","positive","absurd",1,0,3.93491666666667,0,3,3,34,6,2
"t3cjg0z","positive","true_",2,3,6.08475,0,3,3,34,6,2
"t3cjg0z","positive","true_",3,3.5,3.0629,0,3,3,34,6,2
"t3cjg0z","positive","true_",1,2.66666666666667,4.41825,0,3,3,34,6,2
"t5vkfjs","negative","absurd",1,5.08333333333333,2.21775,12,9,13,20,34,17
"t5vkfjs","negative","true_",2,5.6,0.971,12,9,13,20,34,17
"t5vkfjs","negative","true_",3,5.5,0.816,12,9,13,20,34,17
"t5vkfjs","negative","absurd",3,5,2.0765,12,9,13,20,34,17
"t5vkfjs","negative","lure",3,5.5,1.284,12,9,13,20,34,17
"t5vkfjs","negative","true_",1,5.16666666666667,3.79025,12,9,13,20,34,17
"t5vkfjs","negative","absurd",2,6,1.5462,12,9,13,20,34,17
"t5vkfjs","negative","lure",1,5.29166666666667,1.33079166666667,12,9,13,20,34,17
"t5vkfjs","negative","lure",2,5.4,1.1001,12,9,13,20,34,17
"t5vkfjs","positive","absurd",1,5.16666666666667,1.33366666666667,12,9,13,20,34,17
"t5vkfjs","positive","absurd",3,5,0.676333333333333,12,9,13,20,34,17
"t5vkfjs","positive","lure",1,5.375,1.2825,12,9,13,20,34,17
"t5vkfjs","positive","lure",2,5.25,1.050125,12,9,13,20,34,17
"t5vkfjs","positive","absurd",2,6,1.60975,12,9,13,20,34,17
"t5vkfjs","positive","true_",3,5.33333333333333,1.299,12,9,13,20,34,17
"t5vkfjs","positive","lure",3,5.16666666666667,0.994833333333333,12,9,13,20,34,17
"t5vkfjs","positive","true_",1,5.33333333333333,1.98558333333333,12,9,13,20,34,17
"t5vkfjs","positive","true_",2,4.75,0.686,12,9,13,20,34,17
"t809271","negative","lure",1,2.25,2.310375,2,2,0,65,4,23
"t809271","negative","lure",2,2.5,2.2405,2,2,0,65,4,23
"t809271","negative","true_",1,2.83333333333333,3.87233333333333,2,2,0,65,4,23
"t809271","negative","true_",2,2,3.836,2,2,0,65,4,23
"t809271","negative","absurd",2,1,2.44,2,2,0,65,4,23
"t809271","negative","absurd",1,0.416666666666667,2.43966666666667,2,2,0,65,4,23
"t809271","positive","true_",3,5,1.821,2,2,0,65,4,22
"t809271","positive","absurd",1,0,2.21966666666667,2,2,0,65,4,22
"t809271","positive","lure",1,1.95833333333333,2.50958333333333,2,2,0,65,4,22
"t809271","positive","lure",3,4,1.6185,2,2,0,65,4,22
"t809271","positive","true_",2,3,3.182,2,2,0,65,4,22
"t809271","positive","absurd",3,0,2.184,2,2,0,65,4,22
"t809271","positive","lure",2,4.5,1.683,2,2,0,65,4,22
"t809271","positive","absurd",2,0,2.026,2,2,0,65,4,22
"t809271","positive","true_",1,2.91666666666667,3.99833333333333,2,2,0,65,4,22
"tcvjere","negative","absurd",2,0.0909090909090909,3.17890909090909,0,3,0,38,3,9
"tcvjere","negative","true_",3,4.25,3.8905,0,3,0,38,3,9
"tcvjere","negative","absurd",3,0,1.79225,0,3,0,38,3,9
"tcvjere","negative","lure",1,2,11.2710416666667,0,3,0,38,3,9
"tcvjere","negative","absurd",1,0.333333333333333,3.80358333333333,0,3,0,38,3,9
"tcvjere","negative","lure",2,1.27272727272727,3.35245454545455,0,3,0,38,3,9
"tcvjere","negative","lure",3,0.375,4.470375,0,3,0,38,3,9
"tcvjere","negative","true_",1,2.33333333333333,4.33316666666667,0,3,0,38,3,9
"tcvjere","negative","true_",2,2.72727272727273,6.87563636363636,0,3,0,38,3,9
"tcvjere","positive","lure",2,0.944444444444444,3.36811111111111,0,3,0,38,3,13
"tcvjere","positive","true_",3,3,3.7775,0,3,0,38,3,13
"tcvjere","positive","absurd",3,1,1.8895,0,3,0,38,3,13
"tcvjere","positive","true_",1,2.91666666666667,4.70608333333333,0,3,0,38,3,13
"tcvjere","positive","true_",2,4.33333333333333,6.36977777777778,0,3,0,38,3,13
"tcvjere","positive","absurd",2,0.555555555555556,2.188,0,3,0,38,3,13
"tcvjere","positive","absurd",1,0.75,3.28825,0,3,0,38,3,13
"tcvjere","positive","lure",1,2.5,7.28479166666667,0,3,0,38,3,13
"tcvjere","positive","lure",3,0.75,4.793,0,3,0,38,3,13
"tlvaxa7","negative","true_",3,4.7,2.369,1,5,3,55,9,3
"tlvaxa7","negative","absurd",1,4.5,1.907,1,5,3,55,9,3
"tlvaxa7","negative","absurd",2,4.54545454545455,1.36436363636364,1,5,3,55,9,3
"tlvaxa7","negative","true_",2,4.90909090909091,2.06490909090909,1,5,3,55,9,3
"tlvaxa7","negative","absurd",3,4.4,3.2873,1,5,3,55,9,3
"tlvaxa7","negative","lure",1,4.70833333333333,2.55383333333333,1,5,3,55,9,3
"tlvaxa7","negative","true_",1,4.5,1.40008333333333,1,5,3,55,9,3
"tlvaxa7","negative","lure",2,4.59090909090909,1.52186363636364,1,5,3,55,9,3
"tlvaxa7","negative","lure",3,4.85,1.45235,1,5,3,55,9,3
"tlvaxa7","positive","absurd",3,5.27272727272727,3.16227272727273,1,5,3,55,9,2
"tlvaxa7","positive","absurd",1,5.08333333333333,2.46766666666667,1,5,3,55,9,2
"tlvaxa7","positive","lure",2,5.18181818181818,2.38372727272727,1,5,3,55,9,2
"tlvaxa7","positive","true_",3,5.27272727272727,3.70972727272727,1,5,3,55,9,2
"tlvaxa7","positive","lure",3,5.09090909090909,2.2225,1,5,3,55,9,2
"tlvaxa7","positive","absurd",2,4.72727272727273,3.51054545454545,1,5,3,55,9,2
"tlvaxa7","positive","true_",2,5.36363636363636,3.20490909090909,1,5,3,55,9,2
"tlvaxa7","positive","lure",1,4.875,4.14904166666667,1,5,3,55,9,2
"tlvaxa7","positive","true_",1,5.41666666666667,2.85575,1,5,3,55,9,2
"tmh8k1c","negative","lure",1,1.91666666666667,4.02583333333333,0,1,0,34,1,24
"tmh8k1c","negative","absurd",1,0,5.20983333333333,0,1,0,34,1,24
"tmh8k1c","negative","true_",1,1,3.05558333333333,0,1,0,34,1,24
"tmh8k1c","positive","absurd",1,0,4.95516666666667,0,1,0,34,1,23
"tmh8k1c","positive","true_",1,1.66666666666667,2.72408333333333,0,1,0,34,1,23
"tmh8k1c","positive","absurd",2,0,2.437,0,1,0,34,1,23
"tmh8k1c","positive","lure",2,0,2.325,0,1,0,34,1,23
"tmh8k1c","positive","lure",1,1.83333333333333,3.581,0,1,0,34,1,23
"tmh8k1c","positive","true_",2,4,2.857,0,1,0,34,1,23
"u3mwdgw","negative","true_",2,4.75,4.48408333333333,2,0,1,34,3,8
"u3mwdgw","negative","true_",1,3.16666666666667,4.24225,2,0,1,34,3,8
"u3mwdgw","negative","absurd",1,0.583333333333333,4.04858333333333,2,0,1,34,3,8
"u3mwdgw","negative","true_",3,4.5,2.24125,2,0,1,34,3,8
"u3mwdgw","negative","absurd",2,0.416666666666667,2.80441666666667,2,0,1,34,3,8
"u3mwdgw","negative","lure",1,2.91666666666667,4.85175,2,0,1,34,3,8
"u3mwdgw","negative","lure",2,2.08333333333333,3.27991666666667,2,0,1,34,3,8
"u3mwdgw","negative","lure",3,1,4.30225,2,0,1,34,3,8
"u3mwdgw","negative","absurd",3,0,2.39525,2,0,1,34,3,8
"u3mwdgw","positive","absurd",3,0.571428571428571,2.17728571428571,2,0,1,34,3,5
"u3mwdgw","positive","lure",1,3.08333333333333,4.85520833333333,2,0,1,34,3,5
"u3mwdgw","positive","absurd",2,0.5,2.37591666666667,2,0,1,34,3,5
"u3mwdgw","positive","absurd",1,1,3.826,2,0,1,34,3,5
"u3mwdgw","positive","true_",1,3,2.84658333333333,2,0,1,34,3,5
"u3mwdgw","positive","lure",2,1.91666666666667,2.906125,2,0,1,34,3,5
"u3mwdgw","positive","lure",3,1.14285714285714,3.629,2,0,1,34,3,5
"u3mwdgw","positive","true_",2,5.16666666666667,4.6195,2,0,1,34,3,5
"u3mwdgw","positive","true_",3,6,2.25771428571429,2,0,1,34,3,5
"u6jok2p","negative","true_",1,3.58333333333333,3.36933333333333,0,6,0,29,6,24
"u6jok2p","negative","lure",1,2.45833333333333,3.65829166666667,0,6,0,29,6,24
"u6jok2p","negative","absurd",1,0.416666666666667,6.90466666666667,0,6,0,29,6,24
"u6jok2p","positive","absurd",1,0.416666666666667,4.9345,0,6,0,29,6,24
"u6jok2p","positive","lure",1,3.54166666666667,3.87420833333333,0,6,0,29,6,24
"u6jok2p","positive","true_",1,2.58333333333333,3.55816666666667,0,6,0,29,6,24
"ucesl7g","negative","absurd",1,3.5,3.76583333333333,3,5,4,46.6666666666667,12,24
"ucesl7g","negative","lure",1,4.125,5.47141666666667,3,5,4,46.6666666666667,12,24
"ucesl7g","negative","true_",1,3,2.48583333333333,3,5,4,46.6666666666667,12,24
"ucesl7g","positive","true_",3,3.5,1.9565,3,5,4,46.6666666666667,12,20
"ucesl7g","positive","true_",2,5.5,3.17,3,5,4,46.6666666666667,12,20
"ucesl7g","positive","absurd",1,3.58333333333333,2.88541666666667,3,5,4,46.6666666666667,12,20
"ucesl7g","positive","lure",3,4.5,2.462,3,5,4,46.6666666666667,12,20
"ucesl7g","positive","true_",1,3,1.98616666666667,3,5,4,46.6666666666667,12,20
"ucesl7g","positive","absurd",3,5,1.911,3,5,4,46.6666666666667,12,20
"ucesl7g","positive","lure",1,3.875,3.62175,3,5,4,46.6666666666667,12,20
"ucesl7g","positive","lure",2,4.5,1.876,3,5,4,46.6666666666667,12,20
"ucesl7g","positive","absurd",2,5.5,6.9115,3,5,4,46.6666666666667,12,20
"uhy4182","negative","lure",1,4.375,5.47333333333333,4,5,11,52,20,23
"uhy4182","negative","lure",2,4,3.038,4,5,11,52,20,23
"uhy4182","negative","true_",1,4.25,8.09183333333333,4,5,11,52,20,23
"uhy4182","negative","absurd",2,4,3.133,4,5,11,52,20,23
"uhy4182","negative","absurd",1,4.08333333333333,3.84366666666667,4,5,11,52,20,23
"uhy4182","negative","true_",2,4,3.572,4,5,11,52,20,23
"uhy4182","positive","absurd",1,4.66666666666667,5.1975,4,5,11,52,20,18
"uhy4182","positive","absurd",2,3,3.13275,4,5,11,52,20,18
"uhy4182","positive","lure",3,4,2.871,4,5,11,52,20,18
"uhy4182","positive","true_",3,5,3.6255,4,5,11,52,20,18
"uhy4182","positive","lure",1,4.5,23.4724166666667,4,5,11,52,20,18
"uhy4182","positive","lure",2,3.5,3.2065,4,5,11,52,20,18
"uhy4182","positive","true_",2,4.5,3.6365,4,5,11,52,20,18
"uhy4182","positive","absurd",3,4.5,5.772,4,5,11,52,20,18
"uhy4182","positive","true_",1,4.33333333333333,13.8155833333333,4,5,11,52,20,18
"uugddck","negative","absurd",2,0.0909090909090909,4.16290909090909,0,0,0,56,0,10
"uugddck","negative","absurd",3,0,4.16966666666667,0,0,0,56,0,10
"uugddck","negative","true_",1,2.41666666666667,5.89333333333333,0,0,0,56,0,10
"uugddck","negative","lure",2,1.68181818181818,6.75459090909091,0,0,0,56,0,10
"uugddck","negative","lure",3,0.666666666666667,6.0965,0,0,0,56,0,10
"uugddck","negative","true_",3,4.33333333333333,6.943,0,0,0,56,0,10
"uugddck","negative","absurd",1,0.583333333333333,4.66983333333333,0,0,0,56,0,10
"uugddck","negative","true_",2,4,4.42090909090909,0,0,0,56,0,10
"uugddck","negative","lure",1,2.33333333333333,7.246125,0,0,0,56,0,10
"uugddck","positive","lure",2,1.66666666666667,7.33475,0,0,0,56,0,11
"uugddck","positive","true_",1,2.41666666666667,6.57616666666667,0,0,0,56,0,11
"uugddck","positive","lure",1,2.45833333333333,6.55704166666667,0,0,0,56,0,11
"uugddck","positive","lure",3,0,6.1105,0,0,0,56,0,11
"uugddck","positive","absurd",3,5,4.654,0,0,0,56,0,11
"uugddck","positive","true_",3,6,5.694,0,0,0,56,0,11
"uugddck","positive","absurd",2,0.166666666666667,4.08333333333333,0,0,0,56,0,11
"uugddck","positive","true_",2,3.83333333333333,4.90533333333333,0,0,0,56,0,11
"uugddck","positive","absurd",1,0.25,4.43316666666667,0,0,0,56,0,11
"uujs2a5","negative","true_",2,4,3.262,4,8,5,47,17,23
"uujs2a5","negative","absurd",1,3.16666666666667,6.35958333333333,4,8,5,47,17,23
"uujs2a5","negative","true_",1,4.33333333333333,8.575,4,8,5,47,17,23
"uujs2a5","negative","absurd",2,5,12.54,4,8,5,47,17,23
"uujs2a5","negative","lure",1,4.41666666666667,5.63745833333333,4,8,5,47,17,23
"uujs2a5","negative","lure",2,4,3.4845,4,8,5,47,17,23
"uujs2a5","positive","absurd",2,6,10.374,4,8,5,47,17,23
"uujs2a5","positive","lure",1,3.25,8.93945833333333,4,8,5,47,17,23
"uujs2a5","positive","lure",2,1.5,6.234,4,8,5,47,17,23
"uujs2a5","positive","true_",1,4.41666666666667,7.6665,4,8,5,47,17,23
"uujs2a5","positive","true_",2,4,5.209,4,8,5,47,17,23
"uujs2a5","positive","absurd",1,3.58333333333333,5.72058333333333,4,8,5,47,17,23
"vceoauv","negative","absurd",1,1.08333333333333,3.22741666666667,8,2,4,60,14,8
"vceoauv","negative","absurd",2,0.8,4.8523,8,2,4,60,14,8
"vceoauv","negative","absurd",3,0.333333333333333,4.23666666666667,8,2,4,60,14,8
"vceoauv","negative","true_",3,4.5,2.77783333333333,8,2,4,60,14,8
"vceoauv","negative","lure",2,2.85,3.5223,8,2,4,60,14,8
"vceoauv","negative","lure",3,0.666666666666667,5.0645,8,2,4,60,14,8
"vceoauv","negative","true_",1,2.33333333333333,4.36266666666667,8,2,4,60,14,8
"vceoauv","negative","true_",2,2,2.8164,8,2,4,60,14,8
"vceoauv","negative","lure",1,2.70833333333333,4.452125,8,2,4,60,14,8
"vceoauv","positive","absurd",3,0.142857142857143,3.27357142857143,8,2,4,60,14,6
